text,entities,id,label,start_offset,end_offset,text_char_length,text_word_count,label_encoded
"Similar to any other malware family or threat, Palo Alto Networks customers should use the entire security framework for threat mitigation and threat prevention coverage.  Sign up to receive the latest news, cyber threat intelligence and research from us  Please enter your email address!","[{'id': 46788, 'label': 'identity', 'start_offset': 48, 'end_offset': 66}]",46788.0,identity,-0.061225773086058546,0.03825633325673962,289,1.8279373586258605,15
"This post is also available in:      日本語 (Japanese)  In July 2020, Microsoft released a security update, CVE-2020-1350 | Windows DNS Server Remote Code Execution Vulnerability, for a new remote code execution (RCE) vulnerability.","[{'id': 46789, 'label': 'TIME', 'start_offset': 56, 'end_offset': 65}, {'id': 46790, 'label': 'identity', 'start_offset': 67, 'end_offset': 76}, {'id': 46791, 'label': 'vulnerability', 'start_offset': 105, 'end_offset': 118}, {'id': 46792, 'label': 'vulnerability', 'start_offset': 121, 'end_offset': 176}, {'id': 46793, 'label': 'attack-pattern', 'start_offset': 187, 'end_offset': 214}]",46789.0,TIME,0.0908404133287716,0.019983391823111724,229,0.8932378869702641,10
"This vulnerability exists within the Microsoft Windows Domain Name System (DNS) Server due to the improper handling of certain types of requests, specifically over port 53/TCP.","[{'id': 45039, 'label': 'SOFTWARE', 'start_offset': 40, 'end_offset': 82}, {'id': 4560, 'label': 'identity', 'start_offset': 40, 'end_offset': 49}]",45039.0,SOFTWARE,-0.2132919595008887,0.3306233961947859,179,0.29842913228033907,9
"Exploitation of this vulnerability is possible by creating an integer overflow, potentially leading to remote code execution.","[{'id': 46794, 'label': 'attack-pattern', 'start_offset': 103, 'end_offset': 124}]",46794.0,attack-pattern,0.9842292585158987,1.0980869364071575,125,-0.46632498089242175,12
This vulnerability only affects Windows DNS and the following builds of the Microsoft Windows operating system (OS):,"[{'id': 46795, 'label': 'SOFTWARE', 'start_offset': 33, 'end_offset': 44}, {'id': 46796, 'label': 'SOFTWARE', 'start_offset': 77, 'end_offset': 116}]",46795.0,SOFTWARE,-0.3463498726138651,-0.36374837828307405,119,-0.46632498089242175,9
Microsoft also provided a workaround in cases where patches are not immediately possible.,"[{'id': 46797, 'label': 'identity', 'start_offset': 0, 'end_offset': 9}]",46797.0,identity,-0.9736228915750395,-1.0033013284600503,89,-0.8062156978580932,15
Please review KB4569509: Guidance for DNS Server Vulnerability CVE-2020-1350 for more details.,"[{'id': 46798, 'label': 'vulnerability', 'start_offset': 38, 'end_offset': 76}]",46798.0,vulnerability,-0.2513085061045962,0.22098574759301856,94,-0.891188377099511,20
Palo Alto Networks Threat Prevention and Cortex XDR provide protection against the exploitation of this vulnerability:  Palo Alto Networks will update this Threat Brief with new information and recommendations as they become available.,"[{'id': 45043, 'label': 'identity', 'start_offset': 123, 'end_offset': 141}, {'id': 45040, 'label': 'identity', 'start_offset': 3, 'end_offset': 21}, {'id': 45041, 'label': 'SOFTWARE', 'start_offset': 44, 'end_offset': 54}, {'id': 45042, 'label': 'SOFTWARE', 'start_offset': 3, 'end_offset': 39}]",45043.0,identity,1.364394724552974,1.4087269407788314,238,0.8932378869702641,15
"Overview Palo Alto Networks Unit 42 threat research team has just uncovered a new set of attacks by the Sofacy group using malicious emails targeting foreign affairs agencies and ministries in North America and Europe, including a European embassy in Moscow.","[{'id': 46799, 'label': 'identity', 'start_offset': 9, 'end_offset': 56}, {'id': 46801, 'label': 'location', 'start_offset': 193, 'end_offset': 206}, {'id': 46802, 'label': 'location', 'start_offset': 211, 'end_offset': 217}, {'id': 46806, 'label': 'attack-pattern', 'start_offset': 123, 'end_offset': 139}, {'id': 46808, 'label': 'location', 'start_offset': 251, 'end_offset': 257}, {'id': 46807, 'label': 'identity', 'start_offset': 231, 'end_offset': 247}, {'id': 46805, 'label': 'threat-actor', 'start_offset': 104, 'end_offset': 116}]",46799.0,identity,-0.8025484318583556,-0.14447308107953932,258,1.573019320901607,15
"Given the significant activity attributed to Sofacy, and the new evidence directly targeting the diplomatic community, Palo Alto Networks wants to ensure that foreign affairs agencies around the world understand how the attacks are carried out, and what agencies and personnel can do to protect themselves.","[{'id': 46809, 'label': 'threat-actor', 'start_offset': 45, 'end_offset': 51}, {'id': 46810, 'label': 'identity', 'start_offset': 119, 'end_offset': 137}]",46809.0,threat-actor,-0.11825059299161986,-0.2358377882476788,306,1.9978827171086964,18
"The Sofacy Group (AKA APT28, Grizzly Steppe, Fancy Bear, STRONTIUM, Sednit, Tsar Team, Pawn Storm) is a well-known hacking organization widely reported to be associated with Russia by the US Intelligence Community, numerous media reports and other cybersecurity companies.","[{'id': 45045, 'label': 'threat-actor', 'start_offset': 4, 'end_offset': 16}, {'id': 45046, 'label': 'threat-actor', 'start_offset': 22, 'end_offset': 27}, {'id': 45051, 'label': 'threat-actor', 'start_offset': 76, 'end_offset': 85}, {'id': 45052, 'label': 'threat-actor', 'start_offset': 87, 'end_offset': 97}, {'id': 45053, 'label': 'location', 'start_offset': 174, 'end_offset': 180}, {'id': 45054, 'label': 'identity', 'start_offset': 188, 'end_offset': 213}, {'id': 45047, 'label': 'threat-actor', 'start_offset': 29, 'end_offset': 43}, {'id': 45048, 'label': 'threat-actor', 'start_offset': 45, 'end_offset': 55}, {'id': 45049, 'label': 'threat-actor', 'start_offset': 57, 'end_offset': 66}, {'id': 45050, 'label': 'threat-actor', 'start_offset': 68, 'end_offset': 74}]",45045.0,threat-actor,-0.8975897983676243,-0.8753907384246551,272,1.4030739624187714,18
"Sofacy Group has been associated with many attacks against targets around the world, including the International Olympic Committee (IOC) in 2018, the World Anti-Doping Agency in 2016, the Dutch Safety Board in 2015, and German, French, Ukrainian, and Dutch political and military targets throughout 2014 through 2018.","[{'id': 46818, 'label': 'location', 'start_offset': 221, 'end_offset': 227}, {'id': 46819, 'label': 'location', 'start_offset': 229, 'end_offset': 235}, {'id': 46820, 'label': 'location', 'start_offset': 237, 'end_offset': 246}, {'id': 46822, 'label': 'identity', 'start_offset': 151, 'end_offset': 175}, {'id': 46812, 'label': 'identity', 'start_offset': 100, 'end_offset': 137}, {'id': 46813, 'label': 'TIME', 'start_offset': 141, 'end_offset': 145}, {'id': 46814, 'label': 'TIME', 'start_offset': 300, 'end_offset': 304}, {'id': 46816, 'label': 'TIME', 'start_offset': 179, 'end_offset': 183}, {'id': 46821, 'label': 'location', 'start_offset': 252, 'end_offset': 257}, {'id': 46823, 'label': 'identity', 'start_offset': 189, 'end_offset': 207}, {'id': 46824, 'label': 'identity', 'start_offset': 258, 'end_offset': 288}, {'id': 46811, 'label': 'threat-actor', 'start_offset': 1, 'end_offset': 13}, {'id': 46815, 'label': 'TIME', 'start_offset': 313, 'end_offset': 317}, {'id': 46817, 'label': 'TIME', 'start_offset': 211, 'end_offset': 215}]",46818.0,location,3.2272055081346434,2.9801999040708305,318,2.082855396350114,16
The recent spoofed emails we have seen are forged to appear to come from Jane’s 360 Defense Events to tell the recipient about events coming up in 2018.,"[{'id': 46825, 'label': 'TIME', 'start_offset': 147, 'end_offset': 151}]",46825.0,TIME,1.8205932837974643,1.5914563551151104,152,0.4683744907631748,10
"Once the recipient opens the Excel spreadsheet, she or he does have trouble viewing the document: it opens as a blank spreadsheet.","[{'id': 45055, 'label': 'SOFTWARE', 'start_offset': 29, 'end_offset': 34}]",45055.0,SOFTWARE,-0.42238296582128015,-0.546477792619353,130,-0.041461584685332405,9
There are several things that you can do to help protect against these latest Sofacy attacks and others like it.,"[{'id': 46826, 'label': 'threat-actor', 'start_offset': 78, 'end_offset': 84}]",46826.0,threat-actor,0.5090224259695545,0.3671692790620417,112,-0.21140694316816813,18
"With the public awareness of this particular decoy, it is highly likely that the Sofacy group will shift their attacks to spoof emails from a different organization to continue carrying out these attacks.","[{'id': 46827, 'label': 'threat-actor', 'start_offset': 82, 'end_offset': 94}]",46827.0,threat-actor,0.5850555191769695,0.5498986933983206,205,0.8932378869702641,18
"Additionally, this attack technique is not exclusive to the Sofacy Group.","[{'id': 45056, 'label': 'threat-actor', 'start_offset': 61, 'end_offset': 73}]",45056.0,threat-actor,0.18588177983804044,0.16616692329213487,74,-0.9761610563409289,18
Palo Alto Networks Unit 42 regularly researches threats like these and provides information about them on our blog.,"[{'id': 45057, 'label': 'identity', 'start_offset': 0, 'end_offset': 26}]",45057.0,identity,-0.9736228915750395,-0.6926613240883761,115,-0.38135230165100387,15
This Unit 42 blog post provides an update on the threat situation surrounding the Bad Rabbit ransomware attacks.,"[{'id': 4684, 'label': 'identity', 'start_offset': 5, 'end_offset': 12}, {'id': 4686, 'label': 'malware', 'start_offset': 82, 'end_offset': 92}]",4684.0,identity,-0.8785815250657706,-0.9484825041591667,112,-0.38135230165100387,15
"Bad Rabbit is a ransomware attack that, at the time of this writing, appears to primarily be affecting countries in Eastern Europe.","[{'id': 45059, 'label': 'malware', 'start_offset': 1, 'end_offset': 11}, {'id': 45060, 'label': 'location', 'start_offset': 117, 'end_offset': 131}]",45059.0,malware,-0.9546146182731856,-0.9667554455927946,132,-0.041461584685332405,17
"While not spreading as widely as the Petya/NotPetya attacks, reports indicate that where Bad Rabbit has hit, it has caused severe disruption.","[{'id': 4690, 'label': 'malware', 'start_offset': 37, 'end_offset': 42}, {'id': 4691, 'label': 'malware', 'start_offset': 43, 'end_offset': 51}, {'id': 4692, 'label': 'malware', 'start_offset': 89, 'end_offset': 99}]",4690.0,malware,-0.27031677940645,-0.40029426115032984,141,-0.041461584685332405,17
The Ukrainian CERT has issued an alert on Bad Rabbit.,"[{'id': 4696, 'label': 'malware', 'start_offset': 42, 'end_offset': 52}, {'id': 46828, 'label': 'identity', 'start_offset': 4, 'end_offset': 18}]",4696.0,malware,-0.17527541289718115,-0.2175648468140509,53,-1.0611337355823467,17
"As detailed below, Bad Rabbit gains initial entry by posing as an Adobe Flash update.","[{'id': 45062, 'label': 'malware', 'start_offset': 20, 'end_offset': 30}, {'id': 45063, 'label': 'SOFTWARE', 'start_offset': 67, 'end_offset': 78}]",45062.0,malware,-0.5934574255379641,-0.6195695583538645,86,-0.6362703393752575,17
Once inside a network it spreads by harvesting credentials with the Mimikatz tool as well as using hard coded credentials.,"[{'id': 46829, 'label': 'tools', 'start_offset': 68, 'end_offset': 76}, {'id': 46830, 'label': 'attack-pattern', 'start_offset': 36, 'end_offset': 58}, {'id': 46831, 'label': 'attack-pattern', 'start_offset': 99, 'end_offset': 121}]",46829.0,tools,0.3189396929510168,0.22098574759301856,122,-0.21140694316816813,19
Bad Rabbit is similar to Petya/NotPetya insofar as it encrypts the entire disk.,"[{'id': 4702, 'label': 'malware', 'start_offset': 1, 'end_offset': 11}, {'id': 4703, 'label': 'malware', 'start_offset': 26, 'end_offset': 31}, {'id': 4704, 'label': 'malware', 'start_offset': 32, 'end_offset': 40}]",4702.0,malware,-0.9546146182731856,-0.9667554455927946,80,-0.8062156978580932,17
"Because the initial attack vector is through bogus updates, Bad Rabbit attacks can be prevented by only getting Adobe Flash updates from the Adobe web site.","[{'id': 4708, 'label': 'malware', 'start_offset': 61, 'end_offset': 71}, {'id': 46832, 'label': 'SOFTWARE', 'start_offset': 113, 'end_offset': 124}, {'id': 46833, 'label': 'identity', 'start_offset': 142, 'end_offset': 147}]",4708.0,malware,0.18588177983804044,0.1296210404248791,157,0.29842913228033907,17
"According to ESET, the initial infection vector for Bad Rabbit is through a fake Adobe Flash update that is offered up from compromised websites.","[{'id': 4716, 'label': 'malware', 'start_offset': 53, 'end_offset': 63}, {'id': 46834, 'label': 'identity', 'start_offset': 14, 'end_offset': 18}, {'id': 46835, 'label': 'SOFTWARE', 'start_offset': 82, 'end_offset': 93}]",4716.0,malware,0.03381559342321029,-0.016562491044144062,146,0.1284837737975033,17
Proofpoint researcher Darien Huss‏ has reported this fake update was hosted at 1dnscontrol[.]com.,"[{'id': 45064, 'label': 'identity', 'start_offset': 0, 'end_offset': 10}, {'id': 45066, 'label': 'DOMAIN', 'start_offset': 79, 'end_offset': 96}, {'id': 45065, 'label': 'identity', 'start_offset': 22, 'end_offset': 33}]",45064.0,identity,-0.9736228915750395,-0.9850283870264225,97,-0.8062156978580932,15
"Once inside a network, Bad Rabbit propagates itself to other systems.","[{'id': 4721, 'label': 'malware', 'start_offset': 24, 'end_offset': 34}]",4721.0,malware,-0.517424332330549,-0.546477792619353,70,-0.9761610563409289,17
Reports indicate that it harvests credentials using Mimikatz and Maarten van Dantzig reports it also uses common hardcoded credentials to spread.,"[{'id': 45067, 'label': 'tools', 'start_offset': 52, 'end_offset': 60}, {'id': 45068, 'label': 'identity', 'start_offset': 65, 'end_offset': 84}, {'id': 45069, 'label': 'attack-pattern', 'start_offset': 25, 'end_offset': 45}]",45067.0,tools,0.014807320121356524,-0.07138131534502774,145,-0.12643426392675028,19
"Command and Control (C2)  At this time, we have no information on command and control for Bad Rabbit.","[{'id': 46836, 'label': 'malware', 'start_offset': 91, 'end_offset': 101}]",46836.0,malware,0.7561299788936535,0.6778092834337159,102,-0.38135230165100387,17
Conclusion  Bad Rabbit is not as widespread of an attack as Petya/NotPetya but is causing severe disruptions where it is occurring.,"[{'id': 4729, 'label': 'malware', 'start_offset': 13, 'end_offset': 23}, {'id': 4730, 'label': 'malware', 'start_offset': 61, 'end_offset': 66}, {'id': 4731, 'label': 'malware', 'start_offset': 67, 'end_offset': 75}]",4729.0,malware,-0.7265153386509404,-0.7474801483892598,132,-0.12643426392675028,17
It is similar to Petya/NotPetya in terms of the impact of a successful attack.,"[{'id': 45070, 'label': 'malware', 'start_offset': 17, 'end_offset': 22}, {'id': 45071, 'label': 'malware', 'start_offset': 23, 'end_offset': 31}]",45070.0,malware,-0.6504822454435254,-0.7657530898228877,78,-0.7212430186166753,17
"For information on how Palo Alto Networks products prevent Bad Rabbit, please see our Palo Alto Networks Protections Against Bad Rabbit Ransomware Attacks blog post.","[{'id': 45073, 'label': 'malware', 'start_offset': 60, 'end_offset': 70}, {'id': 45074, 'label': 'identity', 'start_offset': 87, 'end_offset': 105}, {'id': 45072, 'label': 'identity', 'start_offset': 24, 'end_offset': 42}, {'id': 45075, 'label': 'malware', 'start_offset': 130, 'end_offset': 136}]",45073.0,malware,0.16687350653618668,0.1113480989912512,166,0.2134564530389212,17
"Version Summary  October 24, 2017 2:30 p.m. PT  Sign up to receive the latest news, cyber threat intelligence and research from us  Please enter your email address!","[{'id': 46837, 'label': 'TIME', 'start_offset': 18, 'end_offset': 47}]",46837.0,TIME,-0.6314739721416716,-0.30892955398219035,165,0.3834018115217569,10
"Palo Alto Networks WildFire detected a new Android Trojan on May 7th, 2014 when a customer using our enterprise security platform downloaded the malicious application from the Google Play store.","[{'id': 46841, 'label': 'TIME', 'start_offset': 61, 'end_offset': 74}, {'id': 46840, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 27}, {'id': 46842, 'label': 'SOFTWARE', 'start_offset': 176, 'end_offset': 193}]",46841.0,TIME,0.18588177983804044,0.18443986472576276,194,0.6383198492460105,10
"We’ve named the malware family Funtasy, based on the domain it uses for registering compromised phones to the premium SMS service.","[{'id': 45076, 'label': 'malware', 'start_offset': 31, 'end_offset': 38}]",45076.0,malware,-0.3843664192175726,-0.4733860268848414,130,-0.12643426392675028,17
The first version of Funtasy we detected is a fake television remote control application.,"[{'id': 46844, 'label': 'malware', 'start_offset': 21, 'end_offset': 28}]",46844.0,malware,-0.5744491522361103,-0.6561154412211203,89,-0.7212430186166753,17
Figure 1: Funtasy Trojan Disguised as TV Remote Control App.,"[{'id': 46845, 'label': 'malware', 'start_offset': 11, 'end_offset': 18}]",46845.0,malware,-0.764531885254648,-0.8388448555573993,61,-1.0611337355823467,17
"A developer using the ID “fun app” published the Trojan, and the remote control application they uploaded on April 21 is their most successful app so far, with between 10,000 and 50,000 downloads on the play store.","[{'id': 46846, 'label': 'TIME', 'start_offset': 110, 'end_offset': 118}]",46846.0,TIME,1.117287171628875,0.9884492878053901,215,1.2331286039359355,10
"Any user who reads this message and understands it is unlikely to agree, but Funtasy does not even wait for their agreement.","[{'id': 46847, 'label': 'malware', 'start_offset': 77, 'end_offset': 84}]",46847.0,malware,0.4900141526677007,0.3671692790620417,124,-0.041461584685332405,17
"Constants.java  After determining the phone is on one of the correct networks, the malware searches for the phone’s mobile number.","[{'id': 45079, 'label': 'FILEPATH', 'start_offset': 1, 'end_offset': 15}]",45079.0,FILEPATH,-0.9546146182731856,-0.893663679858283,131,-0.21140694316816813,2
"Util.java  With the phone’s number captured, Funtasy then registers the mobile account with a premium SMS service by sending an HTTP POST request to the following URL.  The request is made without the users knowledge, they have no choice to select a number.","[{'id': 46848, 'label': 'FILEPATH', 'start_offset': 1, 'end_offset': 10}]",46848.0,FILEPATH,-0.9546146182731856,-0.9850283870264225,258,1.7429646793844427,2
"IncomingSms.java  Of course, once users begin receiving the SMS messages, they are likely to unsubscribe from the service they never really wanted.","[{'id': 46849, 'label': 'FILEPATH', 'start_offset': 1, 'end_offset': 17}]",46849.0,FILEPATH,-0.9546146182731856,-0.8571177969910272,148,-0.041461584685332405,2
"To prevent this, Funtasy blocks the incoming messages before they are displayed to the user and modifies the time stamp on each message to make them appear to have been received 15 days earlier.","[{'id': 46850, 'label': 'malware', 'start_offset': 17, 'end_offset': 24}]",46850.0,malware,-0.6504822454435254,-0.7292072069556319,194,0.9782105662116819,17
"Funtasy does this even when the victim uses alternative SMS managers, like Google Hangouts or GO SMS Pro.","[{'id': 46851, 'label': 'SOFTWARE', 'start_offset': 76, 'end_offset': 91}, {'id': 46853, 'label': 'malware', 'start_offset': 1, 'end_offset': 8}, {'id': 46852, 'label': 'SOFTWARE', 'start_offset': 95, 'end_offset': 105}]",46851.0,SOFTWARE,0.471005879365847,0.49507986909743695,106,-0.38135230165100387,9
"After evaluating the remote control app and finding malicious behavior, we decided to evaluate all of the other applications published by “fun app”, and found 12 more which all contains the exact same behavior.  Figure 4:","[{'id': 46854, 'label': 'identity', 'start_offset': 140, 'end_offset': 147}]",46854.0,identity,1.687535370684488,1.5183645893805988,222,1.1481559246945177,15
"Additional “fun app” applications, all contain the Funtasy Trojan.","[{'id': 46855, 'label': 'identity', 'start_offset': 12, 'end_offset': 19}, {'id': 46856, 'label': 'malware', 'start_offset': 51, 'end_offset': 58}]",46855.0,identity,-0.7455236119527942,-0.8205719141237714,66,-1.1461064148237645,15
"To rate and comment on applications, users must have a Google account.","[{'id': 46857, 'label': 'SOFTWARE', 'start_offset': 56, 'end_offset': 62}]",46857.0,SOFTWARE,0.0908404133287716,-0.03483543247777195,71,-0.891188377099511,9
One account using the name “Oscar Sanchez” gave high ratings and positive comments to many of the “fun app” applications.,"[{'id': 45081, 'label': 'identity', 'start_offset': 28, 'end_offset': 41}, {'id': 46858, 'label': 'identity', 'start_offset': 99, 'end_offset': 106}]",45081.0,identity,-0.44139123912313394,-0.41856720258395774,121,-0.21140694316816813,15
"He also rated apps made by two additional publishers with the names ""MilApps101"" and ""Milapps102.""","[{'id': 46859, 'label': 'malware', 'start_offset': 69, 'end_offset': 79}, {'id': 46860, 'label': 'malware', 'start_offset': 86, 'end_offset': 96}]",46859.0,malware,0.3379479662528706,0.27580457189390223,98,-0.6362703393752575,17
"Between the two of these developers they have produced five applications, and we’ve found that every one of them contains the Funtasy Trojan.","[{'id': 46861, 'label': 'malware', 'start_offset': 126, 'end_offset': 133}]",46861.0,malware,1.4214195444585351,1.2625434093098085,141,0.043511094556085456,17
While the name “Oscar Sanchez” may be a pseudonym,"[{'id': 45082, 'label': 'identity', 'start_offset': 16, 'end_offset': 29}]",45082.0,identity,-0.6694905187453791,-0.6378424997874924,49,-1.1461064148237645,15
", Whois data indicates it was also used to register the domain hosting the Funtasy Mobile premium SMS service.","[{'id': 46862, 'label': 'malware', 'start_offset': 75, 'end_offset': 82}]",46862.0,malware,0.4519976060639932,0.3306233961947859,110,-0.296379622409586,17
In total we’ve found 18 different applications in the Google Play store that contain the Funtasy Trojan.,"[{'id': 46863, 'label': 'malware', 'start_offset': 90, 'end_offset': 97}, {'id': 46864, 'label': 'SOFTWARE', 'start_offset': 55, 'end_offset': 66}]",46863.0,malware,0.7371217055917997,0.6047175176992043,105,-0.46632498089242175,17
Figure 6: List of Android APK files infected with Funtasy Trojan,"[{'id': 45083, 'label': 'SOFTWARE', 'start_offset': 18, 'end_offset': 29}, {'id': 45084, 'label': 'malware', 'start_offset': 50, 'end_offset': 64}]",45083.0,SOFTWARE,-0.6314739721416716,-0.6378424997874924,66,-0.9761610563409289,9
"Users who want to defend against the Funtasy Trojan should not rely on traditional antivirus programs, as they do not currently detect this threat.","[{'id': 46865, 'label': 'malware', 'start_offset': 37, 'end_offset': 44}]",46865.0,malware,-0.27031677940645,-0.36374837828307405,147,0.1284837737975033,17
"On July 22, Palo Alto Networks threat intelligence team, Unit 42, released our first report on the evolution of “Silver Spaniel” 419 scammers.","[{'id': 45085, 'label': 'identity', 'start_offset': 12, 'end_offset': 55}, {'id': 45086, 'label': 'identity', 'start_offset': 57, 'end_offset': 64}, {'id': 45089, 'label': 'TIME', 'start_offset': 3, 'end_offset': 10}, {'id': 45087, 'label': 'malware', 'start_offset': 113, 'end_offset': 127}]",45085.0,identity,-0.7455236119527942,-0.16274602251316722,142,0.043511094556085456,15
Of particular note is how these actors use a Remote Administration Tool (RAT) named NetWire (part of the NetWiredRC malware family).,"[{'id': 46866, 'label': 'malware', 'start_offset': 85, 'end_offset': 92}, {'id': 46867, 'label': 'malware', 'start_offset': 106, 'end_offset': 116}]",46866.0,malware,0.6420803390825309,0.5133528105310649,133,-0.12643426392675028,17
"This RAT gives a remote attacker complete control over a Windows, Mac OS X, or Linux system through a simple graphical user interface.","[{'id': 46870, 'label': 'SOFTWARE', 'start_offset': 78, 'end_offset': 84}, {'id': 46868, 'label': 'SOFTWARE', 'start_offset': 57, 'end_offset': 64}, {'id': 46869, 'label': 'SOFTWARE', 'start_offset': 66, 'end_offset': 74}]",46870.0,SOFTWARE,0.5090224259695545,0.3671692790620417,134,0.043511094556085456,9
"To better understand this RAT, our team reverse engineered the communication protocol that NetWire uses.","[{'id': 45090, 'label': 'malware', 'start_offset': 92, 'end_offset': 99}]",45090.0,malware,0.7751382521955072,0.6412634005664601,105,-0.6362703393752575,17
Today we have released a tool that decrypts NetWire traffic and outputs any commands issued by the attacker.,"[{'id': 4924, 'label': 'malware', 'start_offset': 44, 'end_offset': 51}]",4924.0,malware,-0.1372588662934736,-0.2358377882476788,108,-0.38135230165100387,17
"NetWire uses a custom, TCP-based protocol.","[{'id': 4926, 'label': 'malware', 'start_offset': 1, 'end_offset': 8}]",4926.0,malware,-0.9546146182731856,-1.0215742698936783,43,-1.4010244525480182,17
"The producer of the NetWire WorldWiredLabs, states that the tool uses 256-bit AES encryption, which we found to be accurate.","[{'id': 45091, 'label': 'malware', 'start_offset': 20, 'end_offset': 42}]",45091.0,malware,-0.5934574255379641,-0.40029426115032984,124,-0.21140694316816813,17
The tool generates two encryption keys using a static password that the attacker chooses when creating the NetWire binary.,"[{'id': 46871, 'label': 'malware', 'start_offset': 107, 'end_offset': 114}]",46871.0,malware,1.0602623517233138,0.9153575220708785,122,-0.296379622409586,17
"The shortest possible packet is the “HeartBeat” command, which NetWire generates every 10 seconds.","[{'id': 46872, 'label': 'malware', 'start_offset': 64, 'end_offset': 71}]",46872.0,malware,0.24290659974360174,0.1296210404248791,99,-0.7212430186166753,17
A complete list of the possible commands available in NetWire was documented by CIRCL in April.  The NetWire decoder uses data from a packet capture file to generate the client and server session keys then decode the remaining encrypted packets.,"[{'id': 45092, 'label': 'malware', 'start_offset': 55, 'end_offset': 62}, {'id': 45093, 'label': 'malware', 'start_offset': 102, 'end_offset': 109}]",45092.0,malware,0.07183214002691783,-0.03483543247777195,246,1.4880466416601892,17
"This password is set to “Password” by default, but can be retrieved from NetWire binaries if the attacker used something more secure.","[{'id': 4975, 'label': 'malware', 'start_offset': 73, 'end_offset': 80}]",4975.0,malware,0.4139810594602857,0.2940775133275301,133,-0.041461584685332405,17
"At this time the tool works against the latest version of NetWire, 1.5c.","[{'id': 4979, 'label': 'malware', 'start_offset': 59, 'end_offset': 66}]",4979.0,malware,0.1478652332343329,0.03825633325673962,73,-0.8062156978580932,17
We hope this tool will be valuable to incident responders and others who are plagued by NetWire infections.,"[{'id': 4985, 'label': 'malware', 'start_offset': 88, 'end_offset': 95}]",4985.0,malware,0.6991051589880922,0.5681716348319485,107,-0.38135230165100387,17
Unit 42 has recently been investigating a new malware family called Reaver.,"[{'id': 46873, 'label': 'identity', 'start_offset': 0, 'end_offset': 7}, {'id': 46874, 'label': 'malware', 'start_offset': 68, 'end_offset': 74}]",46873.0,identity,-0.9736228915750395,-1.039847211327306,75,-0.891188377099511,15
"While we have identified it as being active since late 2016, Reaver has been used sparingly, with only a small number of unique samples identified.","[{'id': 45094, 'label': 'malware', 'start_offset': 61, 'end_offset': 67}]",45094.0,malware,0.18588177983804044,0.05652927469036751,147,0.2134564530389212,17
"Its targets have been movements the Chinese government consider dangerous, also known as the “Five Poisons.”","[{'id': 46875, 'label': 'identity', 'start_offset': 36, 'end_offset': 54}]",46875.0,identity,-0.2893250527083038,-0.18101896394679512,108,-0.5512976601338396,15
"We found that the Reaver malware family has shared command-and-control (C2) infrastructure overlap SunOrcal malware, and that these have been used concurrently since late 2016.","[{'id': 4998, 'label': 'malware', 'start_offset': 18, 'end_offset': 24}, {'id': 5000, 'label': 'malware', 'start_offset': 99, 'end_offset': 107}, {'id': 46876, 'label': 'TIME', 'start_offset': 171, 'end_offset': 175}]",4998.0,malware,-0.6314739721416716,-0.7292072069556319,176,0.2134564530389212,17
While investigating Reaver we recently also discovered a new variant of the SunOrcal malware family.,"[{'id': 45095, 'label': 'malware', 'start_offset': 20, 'end_offset': 26}, {'id': 5004, 'label': 'malware', 'start_offset': 76, 'end_offset': 84}]",45095.0,malware,-0.5934574255379641,-0.6926613240883761,100,-0.6362703393752575,17
"While the SunOrcal malware family has been confirmed to have been active since 2013, possibly even earlier, this new variant has been observed targeting regions outside of the typical target radius for this threat group, now expanding to include Vietnam and Myanmar.","[{'id': 5005, 'label': 'malware', 'start_offset': 10, 'end_offset': 18}, {'id': 46877, 'label': 'TIME', 'start_offset': 79, 'end_offset': 83}, {'id': 46878, 'label': 'location', 'start_offset': 246, 'end_offset': 253}, {'id': 46879, 'label': 'location', 'start_offset': 258, 'end_offset': 265}]",5005.0,malware,-0.7835401585565017,-0.8388448555573993,266,1.6579920001430248,17
Emails were sent to targets containing malicious attachments.,"[{'id': 45097, 'label': 'attack-pattern', 'start_offset': 39, 'end_offset': 60}]",45097.0,attack-pattern,-0.23230023280274245,-0.07138131534502774,61,-1.2310790940651826,12
"Targeting a Vietnamese speaking audience, one of the malicious documents mentions Donald Trump and the disputed South China Sea area.","[{'id': 46880, 'label': 'location', 'start_offset': 112, 'end_offset': 132}, {'id': 46881, 'label': 'identity', 'start_offset': 82, 'end_offset': 94}, {'id': 46882, 'label': 'attack-pattern', 'start_offset': 53, 'end_offset': 72}]",46880.0,location,1.1553037182325827,1.2442704678761805,133,-0.21140694316816813,16
"How to Defend Against it These malware attacks utilize email phishing, and relies on targets opening the malicious email attachment.","[{'id': 45098, 'label': 'attack-pattern', 'start_offset': 106, 'end_offset': 132}, {'id': 45099, 'label': 'attack-pattern', 'start_offset': 56, 'end_offset': 70}, {'id': 5021, 'label': 'attack-pattern', 'start_offset': 62, 'end_offset': 70}]",45098.0,attack-pattern,1.0412540784214601,1.2442704678761805,133,-0.21140694316816813,12
